,clust,c_avg,c_std,c_max,d_avg,d_std
586,30,0.0,0.0,0,1.0,0.0
587,31,5.0,0.632455532034,6,8.0,0.632455532034
588,34,2.6,0.489897948557,3,10.0,0.0
589,32,0.0,0.0,0,3.0,0.0
590,34,0.0,0.0,0,1.0,0.0
591,33,1.8,0.4,2,3.8,0.4
592,31,7.8,0.748331477355,9,14.4,1.28062484749
593,32,0.0,0.0,0,6.0,0.0
594,36,2.5,1.5,7,9.4,1.2
595,32,0.0,0.0,0,1.0,0.0
596,29,2.8,0.6,3,7.0,0.0
597,30,0.0,0.0,0,1.0,0.0
598,33,1.0,0.0,1,2.0,0.0
599,31,0.0,0.0,0,1.0,0.0
600,30,1.0,0.0,1,5.0,0.0
601,32,1.0,0.0,1,5.0,0.0
602,33,4.5,0.5,5,16.4,0.663324958071
603,31,13.4,3.10483493925,19,27.8,4.99599839872
604,32,1.3,0.458257569496,2,4.3,0.458257569496
605,36,7.0,4.40454310911,13,14.0,5.65685424949
606,29,1.4,0.489897948557,2,6.0,0.0
607,33,0.0,0.0,0,1.0,0.0
608,30,3.0,0.0,3,5.0,0.0
609,31,0.0,0.0,0,1.0,0.0
610,30,1.5,0.5,2,5.0,1.0
611,32,0.0,0.0,0,1.0,0.0
612,32,6.6,0.489897948557,7,17.8,0.871779788708
613,29,9.8,1.6,13,29.3,4.4955533586
614,33,0.0,0.0,0,1.0,0.0
615,31,3.4,1.8,7,10.7,0.9
616,29,1.9,0.3,2,4.0,0.0
617,37,1.4,0.8,3,11.0,0.0
618,31,5.1,1.75783958312,7,30.1,2.07123151772
619,29,4.1,0.7,5,16.8,1.83303027798
620,34,1.0,0.0,1,2.0,0.0
621,32,3.2,0.979795897113,4,9.6,0.489897948557
622,33,1.0,0.0,1,5.0,0.0
623,28,1.9,0.3,2,4.2,0.4
624,32,1.7,0.458257569496,2,6.0,0.0
625,30,3.3,1.1,5,19.0,2.44948974278
626,32,2.5,0.5,3,4.5,0.5
627,31,3.3,2.32594066992,6,7.4,3.55527776693
628,30,0.0,0.0,0,1.0,0.0
629,31,8.1,0.3,9,12.5,0.67082039325
630,29,1.3,0.458257569496,2,7.1,1.37477270849
631,34,0.0,0.0,0,1.0,0.0
632,33,0.0,0.0,0,13.0,0.0
633,33,9.7,1.1874342087,12,19.3,6.85638388657
634,29,5.9,2.98161030318,13,19.2,4.89489530021
635,30,3.0,1.0,5,10.1,0.7
636,29,9.2,2.92574776767,15,26.6,12.9398608957
637,33,1.7,0.458257569496,2,6.0,0.0
638,30,2.0,0.0,2,8.0,0.0
639,31,1.0,0.0,1,3.0,0.0
640,29,5.1,1.64012194669,9,17.5,5.71401785086
641,28,0.0,0.0,0,2.0,0.0
642,33,1.0,0.0,1,2.0,0.0
643,27,1.0,0.0,1,5.0,0.0
644,31,2.9,1.37477270849,5,12.2,1.83303027798
645,32,2.4,0.489897948557,3,6.1,0.3
646,32,2.4,1.74355957742,5,5.1,1.3
647,31,1.0,0.0,1,4.0,0.0
648,31,2.6,0.916515138991,4,7.6,0.916515138991
649,29,4.6,0.916515138991,6,9.0,0.774596669241
650,29,0.0,0.0,0,1.0,0.0
651,31,1.0,0.0,1,2.0,0.0
652,35,6.7,1.9,9,11.3,2.7946377225
653,31,0.0,0.0,0,3.0,0.0
654,29,9.9,2.54754784057,16,24.6,2.76405499222
655,31,1.0,0.0,1,18.0,0.0
656,33,4.7,0.9,6,9.8,0.979795897113
657,31,10.6,1.95959179423,13,26.5,2.33452350599
658,35,0.0,0.0,0,1.0,0.0
659,31,3.2,0.6,4,6.7,0.458257569496
660,34,1.0,0.0,1,2.0,0.0
661,29,1.0,0.0,1,4.0,0.0
662,31,2.0,0.0,2,5.0,0.0
663,31,2.3,0.458257569496,3,10.7,0.458257569496
664,31,4.0,0.0,4,22.0,0.0
665,31,3.0,0.0,3,8.4,0.489897948557
666,34,1.9,1.57797338381,5,9.9,4.43734154647
667,27,0.0,0.0,0,1.0,0.0
668,31,7.8,2.4819347292,10,36.0,12.829653152
669,33,0.0,0.0,0,3.0,0.0
670,30,0.0,0.0,0,1.0,0.0
671,30,5.8,1.24899959968,8,19.0,1.84390889146
672,35,10.4,1.28062484749,12,30.7,9.37069901341
673,34,2.0,1.0,3,9.0,0.0
674,31,2.5,0.5,3,10.8,0.871779788708
675,33,0.0,0.0,0,2.0,0.0
676,33,4.4,2.00997512422,7,10.9,1.86815416923
677,32,2.0,0.0,2,3.0,0.0
678,32,6.7,1.34536240471,8,19.8,0.6
679,34,1.0,0.0,1,4.7,0.9
680,30,7.8,1.24899959968,9,26.0,0.0
681,33,10.0,9.96995486449,27,26.6,15.6281796765
682,29,4.3,2.68514431642,11,18.0,3.28633534503
683,32,1.0,0.0,1,3.0,0.0
684,29,2.5,0.5,3,9.0,1.0
685,31,1.0,0.0,1,3.0,0.0
686,34,0.0,0.0,0,1.0,0.0
687,32,1.0,0.0,1,6.0,0.0
688,30,2.0,0.0,2,5.0,0.0
689,32,2.6,1.8,8,10.4,1.2
690,30,3.0,0.0,3,8.0,0.0
691,31,3.9,0.538516480713,5,11.0,0.0
692,33,3.7,1.1874342087,6,10.4,1.8547236991
693,30,1.0,0.0,1,8.0,0.0
694,29,2.0,0.0,2,8.4,0.489897948557
695,31,0.0,0.0,0,3.0,0.0
696,32,0.0,0.0,0,3.0,0.0
697,30,2.9,2.46779253585,8,10.1,2.34307490277
698,35,3.8,0.6,5,15.0,0.0
699,31,22.2,2.78567765544,28,53.4,5.23832034148
700,32,7.9,1.57797338381,9,20.0,1.788854382
701,31,9.2,1.6,12,35.4,1.11355287257
702,33,3.8,1.07703296143,6,22.5,2.29128784748
703,32,0.0,0.0,0,1.0,0.0
704,27,3.9,0.3,4,18.5,0.5
705,30,0.0,0.0,0,5.0,0.0
706,28,5.1,1.44568322948,7,13.5,1.0246950766
707,27,2.0,0.0,2,10.0,0.0
708,35,3.9,0.943398113206,6,9.7,4.19642705167
709,30,0.0,0.0,0,1.0,0.0
710,31,0.0,0.0,0,1.0,0.0
711,31,2.0,0.0,2,7.6,0.489897948557
712,32,0.0,0.0,0,2.0,0.0
713,27,5.9,1.92093727123,8,10.9,3.20780298647
714,34,3.3,1.41774468788,5,10.2,2.27156333832
715,32,0.0,0.0,0,2.0,0.0
716,30,6.3,3.28785644455,16,20.4,5.98665181884
717,33,1.1,0.3,2,6.0,0.0
718,32,0.0,0.0,0,3.0,0.0
719,32,0.0,0.0,0,3.0,0.0
720,33,2.5,1.8574175621,5,9.2,2.74954541697
721,31,19.7,7.18401002226,30,46.7,14.6427456442
722,33,4.0,0.0,4,15.0,0.0
723,33,3.2,0.4,4,8.1,0.3
724,33,9.0,0.0,9,19.0,0.0
725,31,1.0,0.0,1,3.0,0.0
726,30,6.1,4.10974451761,15,18.4,4.98397431775
727,31,20.1,6.31585306986,30,47.4,9.04654630232
728,28,0.0,0.0,0,1.0,0.0
729,30,3.3,0.458257569496,4,9.2,0.4
730,27,10.3,1.95192212959,13,24.8,3.7094473982
731,32,1.5,0.5,2,4.0,0.0
732,31,0.0,0.0,0,1.0,0.0
733,35,5.0,0.0,5,10.8,1.6
734,28,2.0,0.0,2,3.0,0.0
735,31,0.0,0.0,0,1.0,0.0
736,31,1.2,0.4,2,7.8,0.4
737,29,0.0,0.0,0,2.0,0.0
738,30,1.0,0.0,1,2.0,0.0
739,33,0.0,0.0,0,1.0,0.0
740,31,1.0,0.0,1,5.0,0.0
741,33,3.0,0.0,3,14.6,0.489897948557
742,32,0.0,0.0,0,3.0,0.0
743,31,1.0,0.0,1,2.0,0.0
744,32,1.8,0.4,2,3.2,0.4
745,32,2.0,0.0,2,5.6,0.489897948557
746,30,8.8,3.51567916625,13,29.9,11.2822870022
747,30,1.0,0.0,1,6.0,0.0
748,31,2.0,0.0,2,7.0,0.0
749,34,9.6,3.35261092285,14,28.2,5.36283507112
750,34,4.0,0.0,4,14.0,0.0
751,34,4.9,2.11896201004,8,21.7,4.79687398208
752,30,0.0,0.0,0,1.0,0.0
753,33,3.6,1.11355287257,5,11.0,2.64575131106
754,31,2.3,0.458257569496,3,8.7,0.458257569496
755,30,0.0,0.0,0,1.0,0.0
756,31,2.0,0.0,2,9.0,0.0
757,35,10.2,6.6,26,23.6,9.65608616366
758,32,1.0,0.0,1,4.3,0.640312423743
759,32,1.0,0.0,1,2.0,0.0
760,31,2.2,0.979795897113,3,7.6,0.489897948557
761,31,0.0,0.0,0,2.0,0.0
762,35,1.4,0.489897948557,2,8.4,0.489897948557
763,29,1.8,0.979795897113,3,7.4,2.93938769134
764,29,4.0,2.0,7,14.7,4.2201895692
765,28,3.3,0.640312423743,5,13.0,0.0
766,31,14.7,3.84837628098,18,41.5,8.17618492942
767,35,10.4,2.93938769134,15,26.9,6.31585306986
768,34,0.0,0.0,0,1.0,0.0
769,31,7.2,4.26145515053,13,21.2,11.3207773585
770,29,2.0,0.0,2,10.0,0.0
771,33,1.0,0.0,1,3.0,0.0
772,30,6.8,0.979795897113,9,19.6,1.2
773,34,2.6,1.62480768093,6,21.6,6.43739077577
774,28,3.4,2.15406592285,7,9.0,4.0249223595
775,34,4.0,0.0,4,10.0,0.0
776,29,4.6,0.8,5,18.1,2.3
777,31,2.0,0.0,2,3.0,0.0
778,30,2.8,0.6,3,6.1,0.3
779,29,0.0,0.0,0,5.0,0.0
780,29,0.0,0.0,0,1.0,0.0
781,33,0.0,0.0,0,1.0,0.0
782,34,1.4,0.489897948557,2,7.0,0.0
783,31,0.0,0.0,0,14.0,0.0
784,31,9.3,2.23830292856,13,36.7,6.8124885321
785,34,4.4,1.2,5,8.8,0.4
786,32,0.0,0.0,0,3.0,0.0
787,31,0.0,0.0,0,7.0,0.0
788,32,1.0,0.0,1,6.6,0.489897948557
789,36,2.7,0.640312423743,3,6.6,0.916515138991
790,33,0.0,0.0,0,1.0,0.0
791,31,3.4,0.489897948557,4,8.7,0.458257569496
792,31,5.2,0.6,6,7.5,1.0246950766
793,36,5.4,0.8,7,21.4,2.8
794,32,0.0,0.0,0,1.0,0.0
795,31,3.4,0.916515138991,4,6.1,0.7
796,29,4.1,1.37477270849,6,11.3,1.67630546142
797,34,4.5,0.67082039325,6,28.5,0.80622577483
798,30,0.0,0.0,0,4.0,0.0
799,32,1.6,0.489897948557,2,7.0,0.0
800,31,4.0,0.0,4,7.0,0.0
801,32,2.2,0.4,3,9.6,0.489897948557
802,35,3.5,0.80622577483,5,7.8,0.871779788708
803,31,3.6,1.01980390272,6,23.7,0.458257569496
804,31,4.5,2.69258240357,12,13.1,5.02891638427
805,30,3.8,0.979795897113,5,12.2,1.77763888346
806,35,0.0,0.0,0,1.0,0.0
807,30,7.3,2.2825424421,11,19.4,3.26190128606
808,34,0.0,0.0,0,1.0,0.0
809,32,0.0,0.0,0,1.0,0.0
810,32,12.3,3.06757233004,18,22.6,3.87814388593
811,30,0.0,0.0,0,1.0,0.0
812,29,3.0,0.0,3,11.9,0.538516480713
813,31,6.3,1.1,8,13.4,1.56204993518
814,32,2.0,0.0,2,3.0,0.0
815,34,2.4,0.489897948557,3,10.4,0.489897948557
816,29,4.0,0.0,4,8.0,0.0
817,34,4.0,0.0,4,9.9,0.538516480713
818,33,4.6,0.8,5,7.8,0.4
819,28,2.5,0.5,3,11.5,2.29128784748
820,32,0.0,0.0,0,3.0,0.0
821,33,3.5,0.5,4,5.9,0.943398113206
822,32,3.0,0.774596669241,5,7.2,0.6
823,31,2.9,0.3,3,9.4,3.23109888428
824,30,0.0,0.0,0,3.0,0.0
825,32,0.0,0.0,0,5.0,0.0
826,34,0.0,0.0,0,1.0,0.0
827,32,1.0,0.0,1,2.0,0.0
828,33,0.0,0.0,0,1.0,0.0
829,29,1.0,0.0,1,2.0,0.0
830,34,0.0,0.0,0,1.0,0.0
831,32,1.2,0.4,2,7.0,0.0
832,33,1.6,0.489897948557,2,5.0,0.0
833,30,1.0,0.0,1,10.3,0.458257569496
834,28,3.0,0.0,3,7.0,0.0
835,33,1.0,0.0,1,2.0,0.0
836,32,6.8,0.6,8,19.3,3.16385840391
837,30,2.0,0.0,2,6.0,0.0
838,29,4.3,2.36854385647,8,8.9,2.84429253067
839,37,4.6,1.35646599663,6,9.8,0.979795897113
840,29,6.5,2.20227155455,10,23.1,1.22065556157
841,29,0.0,0.0,0,1.0,0.0
842,35,1.0,0.0,1,10.0,0.0
843,33,2.5,1.80277563773,6,11.0,2.0
844,36,0.0,0.0,0,1.0,0.0
845,31,2.5,0.5,3,8.5,2.72946881279
846,29,0.0,0.0,0,1.0,0.0
847,36,7.0,0.0,7,23.6,0.663324958071
848,31,1.6,0.489897948557,2,4.0,0.0
849,34,9.9,2.5079872408,14,32.0,5.6920997883
850,32,0.0,0.0,0,5.0,0.0
851,34,0.0,0.0,0,5.0,0.0
852,32,2.0,1.54919333848,5,11.8,2.78567765544
853,30,6.0,1.3416407865,9,11.5,0.921954445729
854,33,6.4,0.489897948557,7,9.0,0.0
855,30,2.3,1.79164728672,5,5.4,1.8
856,32,0.0,0.0,0,1.0,0.0
857,32,0.0,0.0,0,1.0,0.0
858,28,1.0,0.0,1,11.0,0.0
859,32,5.6,2.15406592285,8,17.8,0.871779788708
860,33,1.6,0.916515138991,3,8.0,0.0
861,31,7.3,0.781024967591,8,19.0,1.61245154966
862,35,2.3,0.458257569496,3,4.6,0.489897948557
863,31,4.0,1.0,5,17.5,1.5
864,31,4.5,4.5,18,18.0,6.0
865,33,0.0,0.0,0,1.0,0.0
866,33,1.8,0.4,2,3.0,0.0
867,30,2.4,0.663324958071,4,5.1,1.7
868,29,3.3,0.781024967591,4,7.7,0.458257569496
869,32,3.5,1.0246950766,5,8.9,3.41906419946
870,34,0.0,0.0,0,1.0,0.0
871,34,11.6,2.97321374946,15,24.1,1.81383571472
872,29,7.4,3.32264954517,13,27.6,10.7163426597
873,33,3.4,0.8,5,17.6,1.2
874,32,2.0,0.894427191,3,7.8,1.46969384567
875,34,0.0,0.0,0,8.0,0.0
876,29,0.0,0.0,0,1.0,0.0
877,33,1.7,0.458257569496,2,5.0,0.0
878,35,0.0,0.0,0,1.0,0.0
879,31,1.7,1.1874342087,4,10.6,0.916515138991
880,32,0.0,0.0,0,5.0,0.0
881,29,2.0,0.0,2,5.0,0.0
882,34,1.8,0.979795897113,3,5.4,0.489897948557
883,28,4.4,0.8,6,12.6,0.916515138991
884,33,8.3,1.61554944214,11,25.5,1.68819430161
885,32,0.0,0.0,0,2.0,0.0
886,29,7.3,1.1,8,15.6,1.2
887,31,0.0,0.0,0,1.0,0.0
888,32,5.0,1.788854382,6,13.5,2.3769728648
889,31,3.8,1.24899959968,6,9.2,0.4
890,31,3.3,1.1,5,10.2,3.24961536185
891,26,11.1,4.34626276242,18,25.5,3.7483329628
892,32,0.0,0.0,0,2.0,0.0
893,28,0.0,0.0,0,2.0,0.0
894,31,0.0,0.0,0,1.0,0.0
895,32,0.0,0.0,0,1.0,0.0
896,27,0.0,0.0,0,1.0,0.0
897,34,2.0,0.0,2,8.0,0.0
898,35,5.5,0.921954445729,8,29.9,5.53985559379
899,37,8.2,1.66132477258,10,27.8,2.89136645896
900,33,13.0,3.60555127546,18,33.2,5.11468474102
901,31,7.1,3.5902646142,15,23.5,4.86312656632
902,30,0.0,0.0,0,1.0,0.0
903,32,4.5,1.68819430161,6,18.2,2.22710574513
904,27,1.0,0.0,1,13.0,0.0
905,33,1.0,0.0,1,3.0,0.0
906,34,0.0,0.0,0,1.0,0.0
907,27,1.9,1.13578166916,5,7.9,1.44568322948
908,34,12.3,3.71618083521,20,26.9,13.6268118061
909,33,4.0,0.0,4,9.0,0.0
910,30,1.0,0.0,1,2.0,0.0
911,31,0.0,0.0,0,1.0,0.0
912,29,1.0,0.0,1,2.0,0.0
913,34,5.0,0.0,5,13.0,0.0
914,34,0.0,0.0,0,1.0,0.0
915,30,6.6,0.489897948557,7,19.0,0.0
916,31,1.0,0.0,1,4.0,0.0
917,33,4.5,0.67082039325,5,13.1,4.20594816896
918,30,8.9,2.4269322199,12,35.5,7.72334124586
919,30,0.0,0.0,0,7.0,0.0
920,28,0.0,0.0,0,1.0,0.0
921,34,0.0,0.0,0,2.0,0.0
922,32,5.6,1.8,8,20.0,6.84105255059
923,29,0.0,0.0,0,2.0,0.0
924,30,1.0,0.0,1,3.0,0.0
925,31,0.0,0.0,0,5.0,0.0
926,32,0.0,0.0,0,1.0,0.0
927,31,0.0,0.0,0,6.0,0.0
928,32,0.0,0.0,0,3.0,0.0
929,32,0.0,0.0,0,3.0,0.0
930,29,0.0,0.0,0,1.0,0.0
931,31,9.0,0.774596669241,10,13.0,2.36643191324
932,32,0.0,0.0,0,1.0,0.0
933,32,0.0,0.0,0,2.0,0.0
934,32,0.0,0.0,0,9.0,0.0
935,33,0.0,0.0,0,4.0,0.0
936,31,11.9,2.9478805946,17,36.1,4.74236228055
937,30,1.7,0.458257569496,2,4.0,0.0
938,31,0.0,0.0,0,2.0,0.0
939,30,4.6,3.00665927567,9,28.6,1.95959179423
940,32,4.0,0.774596669241,5,20.4,1.2
941,34,7.5,2.45967477525,11,29.2,2.71293199325
942,33,0.0,0.0,0,4.0,0.0
943,32,0.0,0.0,0,1.0,0.0
944,33,2.0,0.0,2,4.0,0.0
945,32,5.0,0.0,5,9.0,0.0
946,32,0.0,0.0,0,1.0,0.0
947,33,0.0,0.0,0,4.0,0.0
948,32,0.0,0.0,0,4.0,0.0
949,30,5.0,0.774596669241,6,18.4,2.37486841741
950,32,3.0,0.0,3,6.0,0.0
951,30,12.4,2.28910462845,15,29.8,5.52810998443
952,31,2.8,2.74954541697,7,11.3,5.04083326445
953,31,1.0,0.0,1,10.0,0.0
954,30,1.0,0.0,1,7.0,0.0
955,29,3.3,0.640312423743,4,8.6,0.489897948557
956,36,1.0,0.0,1,5.0,0.0
957,32,4.3,0.458257569496,5,24.0,0.0
958,28,6.8,1.53622914957,8,13.7,2.00249843945
959,31,0.0,0.0,0,1.0,0.0
960,33,4.0,0.0,4,10.7,0.9
961,28,0.0,0.0,0,4.0,0.0
962,31,0.0,0.0,0,1.0,0.0
963,33,1.0,0.0,1,4.0,0.0
964,32,0.0,0.0,0,5.0,0.0
965,30,1.0,0.0,1,3.0,0.0
966,29,5.0,0.0,5,16.0,0.0
967,34,4.2,1.24899959968,6,10.0,1.0
968,31,0.0,0.0,0,1.0,0.0
969,30,1.0,0.0,1,3.0,0.0
970,34,8.6,1.68522995464,12,24.4,2.28910462845
971,34,4.6,0.489897948557,5,20.2,0.979795897113
972,31,2.8,1.4,6,10.6,1.90787840283
973,32,0.0,0.0,0,1.0,0.0
974,36,7.2,2.74954541697,9,25.9,3.20780298647
975,31,4.3,1.61554944214,7,12.6,4.60868744872
976,31,5.5,1.28452325787,7,15.0,0.0
977,32,5.7,1.34536240471,7,16.7,3.25729949498
978,30,3.1,0.943398113206,4,8.1,0.943398113206
979,31,3.0,0.0,3,11.0,0.0
980,30,9.0,2.64575131106,12,26.0,7.07106781187
981,30,2.0,0.0,2,6.4,0.489897948557
982,31,1.6,0.489897948557,2,8.7,1.67630546142
983,34,5.5,2.65518360947,10,17.8,6.52380257212
984,31,0.0,0.0,0,1.0,0.0
985,30,0.0,0.0,0,1.0,0.0
986,30,0.0,0.0,0,1.0,0.0
987,34,4.4,1.2,6,10.9,3.50570962859
988,29,10.9,4.01123422403,16,26.0,5.03984126734
989,30,4.0,0.0,4,6.0,0.0
990,31,7.4,1.56204993518,12,11.7,1.79164728672
991,33,12.2,5.6,20,36.1,7.76466354712
992,32,1.0,0.0,1,2.0,0.0
993,31,3.7,0.781024967591,5,6.7,0.781024967591
994,28,4.0,0.0,4,12.0,0.0
995,32,1.0,0.0,1,2.0,0.0
996,29,0.0,0.0,0,6.0,0.0
997,33,7.5,2.45967477525,11,24.0,3.46410161514
998,31,0.0,0.0,0,1.0,0.0
999,30,2.0,0.0,2,7.0,0.0
1000,30,1.0,0.0,1,2.0,0.0
1001,30,14.2,6.35295206971,26,36.0,13.8419651784
1002,29,0.0,0.0,0,3.0,0.0
1003,28,5.7,1.34536240471,7,14.7,0.781024967591
1004,30,1.0,0.0,1,3.0,0.0
1005,29,2.2,0.4,3,7.0,0.0
1006,29,4.0,0.0,4,10.0,0.0
1007,31,2.6,0.916515138991,4,11.2,2.13541565041
1008,34,2.4,0.663324958071,3,8.4,0.663324958071
1009,33,2.0,0.0,2,4.2,0.4
1010,35,0.0,0.0,0,5.0,0.0
1011,29,8.0,0.0,8,11.6,0.489897948557
1012,33,5.5,1.36014705087,7,21.3,3.25729949498
1013,33,4.9,1.04403065089,6,16.9,1.04403065089
1014,33,1.9,0.3,2,10.0,0.0
1015,31,3.1,0.3,4,11.3,2.36854385647
1016,27,6.9,1.04403065089,8,14.9,1.22065556157
1017,34,1.0,0.0,1,2.0,0.0
1018,34,13.7,4.51774279923,22,39.3,17.7259696491
1019,32,0.0,0.0,0,1.0,0.0
1020,29,7.6,2.15406592285,10,24.2,4.5782092569
1021,31,0.0,0.0,0,1.0,0.0
1022,29,2.5,0.67082039325,4,5.7,1.1874342087
1023,35,2.4,1.8,5,9.1,1.37477270849
1024,32,0.0,0.0,0,1.0,0.0
1025,31,2.0,0.0,2,8.0,0.0
1026,30,0.0,0.0,0,10.0,0.0
1027,30,2.0,0.0,2,3.0,0.0
1028,33,3.3,0.458257569496,4,13.6,2.93938769134
1029,32,4.0,0.0,4,7.0,0.0
1030,30,4.0,1.0,5,8.8,0.871779788708
1031,33,3.9,1.75783958312,6,23.7,3.52278299076
1032,31,5.0,0.0,5,9.0,0.0
1033,32,0.0,0.0,0,1.0,0.0
1034,31,1.0,0.0,1,3.0,0.0
1035,33,2.2,0.4,3,3.6,1.2
1036,31,0.0,0.0,0,1.0,0.0
1037,36,5.0,0.0,5,11.4,0.916515138991
1038,31,2.6,0.489897948557,3,11.0,0.0
1039,33,0.0,0.0,0,5.0,0.0
1040,29,4.0,0.0,4,13.0,0.0
1041,30,7.5,2.24722050542,10,20.6,5.53534100124
1042,31,1.3,0.458257569496,2,10.3,0.458257569496
1043,35,0.0,0.0,0,1.0,0.0
1044,30,0.0,0.0,0,1.0,0.0
1045,29,5.0,2.44948974278,7,27.0,4.17133072292
1046,31,3.6,2.10713075057,8,9.8,2.56124969497
1047,27,0.0,0.0,0,5.0,0.0
1048,30,7.7,1.41774468788,10,28.8,6.12862137842
1049,33,3.3,0.458257569496,4,14.0,0.0
1050,34,0.0,0.0,0,5.0,0.0
1051,30,1.0,0.0,1,4.0,0.0
1052,32,1.0,0.0,1,5.0,0.0
1053,31,2.0,0.0,2,10.0,0.0
1054,33,0.0,0.0,0,1.0,0.0
1055,32,0.0,0.0,0,5.0,0.0
1056,31,0.0,0.0,0,1.0,0.0
1057,30,3.3,1.00498756211,5,6.9,0.7
1058,33,1.3,0.458257569496,2,4.3,0.458257569496
1059,31,0.0,0.0,0,1.0,0.0
1060,32,3.3,1.1,5,9.6,0.489897948557
1061,32,2.2,1.46969384567,4,10.7,0.9
1062,34,0.0,0.0,0,2.0,0.0
1063,30,0.0,0.0,0,1.0,0.0
1064,30,5.4,2.24499443206,12,11.0,3.54964786986
1065,29,4.1,0.3,5,6.5,1.5
1066,33,1.0,0.0,1,8.0,0.0
1067,32,3.0,0.0,3,12.2,1.24899959968
1068,33,2.0,0.0,2,7.1,1.37477270849
1069,35,0.0,0.0,0,1.0,0.0
1070,31,3.8,0.979795897113,5,25.2,2.08806130178
1071,30,0.0,0.0,0,1.0,0.0
1072,35,5.8,1.32664991614,9,23.9,5.44885309033
1073,33,0.0,0.0,0,1.0,0.0
1074,30,1.0,0.0,1,8.0,0.0
1075,32,5.4,0.663324958071,7,10.5,1.8574175621
1076,29,6.7,0.9,7,15.1,0.3
1077,34,1.4,0.489897948557,2,6.0,0.0
1078,31,0.0,0.0,0,1.0,0.0
1079,31,8.8,2.18174242293,11,25.2,1.88679622641
1080,31,0.0,0.0,0,2.0,0.0
1081,29,6.5,0.80622577483,8,8.7,0.458257569496
1082,30,0.0,0.0,0,1.0,0.0
1083,29,5.4,2.15406592285,8,14.6,1.49666295471
1084,33,7.2,0.4,8,20.2,1.77763888346
1085,31,2.9,1.13578166916,4,8.2,0.979795897113
1086,32,1.0,0.0,1,8.0,0.0
1087,32,3.4,1.8,7,7.9,1.51327459504
1088,30,6.0,0.0,6,25.0,0.0
1089,33,0.0,0.0,0,1.0,0.0
1090,31,6.5,3.07408522979,15,28.1,2.66270539114
1091,30,1.0,0.0,1,5.0,0.0
1092,32,5.1,1.3,8,30.3,2.72213151776
1093,30,7.0,1.3416407865,9,21.9,4.13400532172
1094,36,0.0,0.0,0,1.0,0.0
1095,32,1.0,0.0,1,5.0,0.0
1096,31,1.8,0.4,2,5.0,0.0
1097,34,1.0,0.0,1,7.0,0.0
1098,32,3.5,1.36014705087,5,10.6,1.90787840283
1099,32,7.8,2.78567765544,12,30.4,2.87054001888
1100,30,7.1,2.21133443875,9,31.9,10.1533245787
1101,31,3.0,1.09544511501,5,7.6,0.663324958071
1102,34,0.0,0.0,0,1.0,0.0
1103,35,18.3,7.19791636517,30,36.9,7.75177399051
1104,30,2.5,1.5,4,5.5,0.5
1105,32,9.6,1.56204993518,11,27.9,2.25610283454
1106,34,3.4,0.489897948557,4,10.0,0.0
1107,30,0.0,0.0,0,1.0,0.0
1108,32,1.3,0.458257569496,2,5.0,0.0
1109,30,0.0,0.0,0,2.0,0.0
1110,31,6.9,0.830662386292,9,14.9,1.22065556157
1111,29,1.7,0.9,4,11.7,1.79164728672
1112,27,7.4,3.95474398666,14,28.9,12.8642916634
1113,31,7.3,3.06757233004,13,17.3,2.1
1114,28,2.0,0.0,2,11.0,0.0
1115,30,0.0,0.0,0,1.0,0.0
1116,28,0.0,0.0,0,1.0,0.0
1117,34,3.3,0.458257569496,4,6.0,0.0
1118,32,3.0,0.0,3,10.3,0.458257569496
1119,29,0.0,0.0,0,3.0,0.0
1120,29,5.0,0.0,5,13.0,0.0
1121,34,1.5,0.5,2,6.0,0.0
1122,32,4.1,1.37477270849,6,10.1,2.84429253067
1123,32,3.4,0.663324958071,5,9.5,1.36014705087
1124,29,0.0,0.0,0,2.0,0.0
1125,34,2.0,1.788854382,6,8.3,2.53179778023
1126,27,1.0,0.0,1,6.0,0.0
1127,29,3.6,0.663324958071,5,7.0,1.0
1128,33,4.0,0.0,4,6.0,0.0
1129,29,1.2,0.4,2,5.0,0.0
1130,32,1.0,0.0,1,13.0,0.0
1131,33,5.2,1.46969384567,7,12.4,1.2
1132,32,2.0,0.0,2,3.0,0.0
1133,30,0.0,0.0,0,1.0,0.0
1134,33,4.0,0.0,4,13.0,0.0
1135,31,5.7,0.9,6,12.1,0.3
1136,37,0.0,0.0,0,1.0,0.0
1137,31,1.0,0.0,1,2.0,0.0
1138,30,1.6,0.916515138991,3,4.9,1.37477270849
1139,33,13.7,4.51774279923,25,33.5,10.0124921973
1140,32,4.2,0.4,5,9.0,0.0
1141,31,4.5,0.67082039325,6,18.2,1.32664991614
1142,30,3.1,0.3,4,13.9,2.58650343128
1143,32,2.8,1.66132477258,5,6.9,1.92093727123
1144,34,0.0,0.0,0,1.0,0.0
1145,31,3.2,2.63818119165,11,6.9,2.7
1146,29,8.2,2.85657137142,14,17.3,7.64264352171
1147,33,2.0,0.0,2,7.0,0.0
1148,32,7.2,1.07703296143,9,22.5,3.41320963318
1149,34,2.0,0.0,2,6.0,0.0
1150,29,2.3,0.458257569496,3,6.7,0.458257569496
1151,31,16.8,2.99332590942,22,30.5,1.5
1152,37,4.8,1.16619037897,6,12.8,1.16619037897
1153,37,0.0,0.0,0,4.0,0.0
1154,33,0.0,0.0,0,1.0,0.0
1155,32,0.0,0.0,0,1.0,0.0
